top_mode_smiles,n_distinct_products
BrCCOC1CCCCC1.COC(=O)C(=O)c1ccc(O)cc1,1
COC(=O)Cc1ccc2nc(-c3cccc4ccccc34)oc2c1,1
CC(C)(C)c1cccc2c1CCCC2(O[SiH](c1ccccc1)c1ccccc1)N1C(=O)CCC1c1nc(-c2ccccc2)c(-c2ccccc2)o1,1
CC(O)CO.CN(C)C(CCCCl)C1(c2ccc(Cl)cc2)CCC1,1
CC(C)CC(N)CO.Clc1nc(SCc2ccccc2)nc2nc(Br)sc12,1
CC(C(=O)O)c1ccc(CC2CCCCC2=O)cc1,1
C=CCON1C(=O)N2CC1C(C)=CC2C(=O)OC,1
CC(C)O.O=C(O)c1ccccc1S,1
COC(=O)C=Cc1ccc(Br)c(F)c1,1
CCS(=O)(=O)c1ccc(Cl)cc1Cn1c(=O)[nH]c2c(Cl)cc(OC(F)(F)F)cc2c1=O.CN(C)C=O,1
CC(C)(C)OC(=O)NC(CC(=O)N1Cc2ccccc2-n2nnc(-c3ccc(F)cc3)c2C1)Cc1cc(F)c(F)cc1F,1
O=C1CCC2CCC(=O)N12,1
CC(O)CN(C)C.O=C(NC(Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1,1
CCCc1nc(CSc2ccc([N+](=O)[O-])c(NC)n2)c(C(=O)OCC)n1Cc1ccc(-c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,1
COC(=O)c1ccc(-c2ncn(-c3ccc(OC(F)(F)C(F)(F)F)cc3)n2)cc1,1
CC(C)(C)O.O=C(O)c1ccc(CBr)cc1,1
CC(C)(C)c1nc(N2CCC(F)(F)C2)c2nn[nH]c2n1.Clc1cnccc1CBr,1
O=C1Cc2cccn2-c2ccccc2N1,1
O=Cc1ccc(Cl)c(Cl)c1.c1ccc2c(c1)Cn1cccc1C(C1CCNCC1)O2,1
O=CO.O=S(=O)(NCCNCC=Cc1ccc(Cl)cc1)c1cccc2cnccc12,1
CC(=O)Cl.COC(=O)C(N)=Cc1ccc(C#N)cc1OCC(CCC(=O)OCc1ccccc1)NC(=O)OC(C)(C)C,1
C=O.N#CC1(NC(=O)C2CC(S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2CCNCC2)CC1,1
Cc1cc(Cl)ccc1C(CC(=O)c1ccc(=O)n(C)c1)c1ccc(C(=O)NCC(O)CO)cc1.NO,1
CC(C)(C)CC(C)(C)c1cc(C=O)c(O)c(-n2nc3ccccc3n2)c1.CCNCC,1
O=[N+]([O-])c1ccccc1F.Oc1cncc(Cl)c1,1
BrC=C1c2ccccc2CCc2ccccc21.N#Cc1cccc(B(O)O)c1,1
CCOC(=O)C(C)(Cc1ccc(OCCC2CN(Cc3ccc(Cl)c(Cl)c3)C(=O)N2C)cc1)Oc1ccccc1,1
Nc1cc([N+](=O)[O-])cnc1N.O=C(O)c1ccnc(Cl)c1,1
CC=CC(=O)Cl.O=C1NC(c2ccccc2)CO1,1
Cc1ccc(S(=O)(=O)n2c3c(c4ccc(Br)cc42)CN(C(=O)OC(C)(C)C)CC3)cc1.O=C1CN(CCc2ccccc2)CCN1,1
C[S-].Nc1ccc(Br)cn1,1
COc1cncc(C(N)=O)c1,1
NNc1nccc(Cl)n1.c1ccc2c(OCC3CCCN3)cccc2c1,1
C1COCCN1.CCOC(=O)c1nc(Cl)ncc1F,1
NC1=c2ccoc2=NCN1c1ccc(N)cc1.O=C(O)C1(c2ccccc2)CC1,1
CC12CCC3c4ccc(O[Si](C)(C)C(C)(C)C)cc4CCC3C1CCC2O.NS(=O)(=O)c1cccc(C(=O)OCC(=O)O)c1,1
CC(C)(C)CC(CO)NC(=O)OC(C)(C)C.Cc1ccc(S(=O)(=O)Cl)cc1,1
CCc1ccccc1NC=C1C(=O)N(c2ccc(C(=O)O)cc2)N=C1C.N,1
CN(C)C1CCC(N)CC1.CS(=O)(=O)c1cnc2ccc(Cl)nc2c1Cl,1
C=CC(=O)c1ccccc1.N#Cc1cccc(Br)n1,1
COc1cc2nccc(Oc3ccc(N)cc3)c2cc1OC.O=C(N=C=S)c1ccc(C2CCCCC2)cc1,1
Brc1cccc(I)c1.C=CC(=O)OC,1
CN.CON=C(C(=O)OC)c1ccccc1COc1cc(C)ccc1C,1
C#CC(=O)Cl.CN1CCC(O)N(c2nnc(C3CC3)s2)C1=O,1
CC(C)(C)OC(=O)NCCN1CCC(COC(=O)c2cc(Cl)c(N)c3c2OCCO3)CC1,1
BrCc1ccccc1.CC(C)(C)OC(=O)N1CCC(O)(c2ccccc2)C(O)C1,1
COC(=O)C1CCC2COC(C)C(=O)N2C1,1
CC1CNCC(C)O1.COc1cccc2c1nc(C(F)F)n2-c1nc(Cl)cc(Cl)n1,1
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,1
CC(C)(C)OC(=O)ONCCC1CCNCC1.Clc1ncccn1,1
CCOC(=O)c1cn(Cc2ccc(OC)cc2OC)c2nc(N3CCC(NC(=O)OC(C)(C)C)C3)c(F)cc2c1=O,1
CN(C)CC(O)CN(C)c1ccc(N)cc1.Cc1ccc(F)c(Nc2ccnc(Cl)n2)c1,1
COc1nccc(C(F)(F)F)c1Oc1cc(Cl)cc(C#N)c1,1
C=CCC1CCC(C)(O)C1(C)C.CC(=O)Cl,1
COC(=O)c1ccc(S(=O)(=O)NCc2ccc(C3(C#N)CC3)cc2)cc1.FC(F)(F)c1cnc(Cl)c(Cl)c1,1
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.CC(C)(C)SSC(CN=[N+]=[N-])CC(N)C(=O)O,1
CCOc1cc2c(c3c1OC(C)(C)C3)C(c1ccc(C(=O)OC)c(NCc3ccccc3)c1)=NC(C)(C)C2,1
N#Cc1cc2nccn2cc1I.OB(O)c1ccc(Cl)cc1Cl,1
C[CH](C)[Mg+].O=C(c1ccc(-c2ccc(Cl)cc2)cc1)c1cn(C(c2ccccc2)(c2ccccc2)c2ccccc2)cn1,1
CCCc1nc(C)n(C2CCOCC2)c(=O)c1C(O)c1ccc(-c2ccccc2C#N)cc1,1
CN1CCC(Oc2cccc3ncnc(Cl)c23)CC1.Nc1ccc(OCc2ccccc2)c(F)c1,1
C=O.c1ncc(-c2ccc(Nc3nc4c(c(NCC5CCOCC5)n3)CNCC4)cc2)o1,1
C#CCCO.COC(=O)c1ccc(I)cc1,1
CCS(=O)(=O)c1ccc(Cc2c(C)c(C(=O)OC)cc3ccc(F)cc23)cc1,1
Cc1c(F)cc(C(=O)O)cc1-c1ccc2c(cnn2-c2ccc(S(C)(=O)=O)cc2)c1.NC1CC1,1
O=C(O)C=Cc1ccc(F)cc1F.O=C1NC(Cc2ccccc2)CO1,1
COC(=O)c1cc(N)cc(C=O)c1.NO,1
C#CCN1C(=O)CN(C)C(=O)c2ccccc21.Cc1nnc2n1-c1ccc(I)cc1C(c1ccccc1F)=NC2,1
CCN.Nc1nc(I)nc2c1nc(Cl)n2C1OC(CO)C(O)C1O,1
CCc1ccc(Br)cc1.CON(C)C(=O)c1ccc(OCc2ccccc2)nc1,1
FC(F)(F)c1ccc(Br)cc1.O=C(O)C1CCCN1,1
COC(=O)C(Cc1cccc(CCO)c1)C(=O)OC.O=C=Nc1ccc(C(F)(F)F)cc1,1
COc1cc(Cc2cnc(N)nc2N)cc(C#Cc2c(F)cc3c(=O)c(C(=O)OC(C)(C)C)cn(C4CC4)c3c2F)c1OC,1
COCN=C=S.Cc1cc(Oc2ccc(C#N)cc2C(F)(F)F)n[nH]1,1
Cn1cncc1-c1cc2nccc(Oc3ccc(N)cc3F)c2s1.O=C(O)CC(=O)Nc1ccccc1O,1
COC(=O)c1nc(Cl)c(C(F)(F)F)cc1N.Cc1ccc(B2OC(C)(C)C(C)(C)O2)cn1,1
CCC(C)CCO.CS(=O)(=O)Cl,1
Nc1cc(Cl)ccc1[N+](=O)[O-].Oc1ccncc1,1
C(CN1CCNCC1)CN1CCOCC1.O=C(O)c1ccc(S(=O)(=O)Nc2ccccc2Oc2ccc(Cl)c(Cl)c2)cc1,1
BrCCCCCCBr.O=C1NCCO1,1
Brc1ccc(C2=NOC(COCCN3CCOCC3)C2)nc1.CC1(C)OB(c2ccc(N3CC(Cn4ccnn4)OC3=O)cc2F)OC1(C)C,1
CCC=CCC=CCC=CCC=CCC=CCCCCOC(C)(C)C(=O)OCC,1
CC(C)(C)[Si](OC1CCC(CO)CC1)(c1ccccc1)c1ccccc1,1
COC(=O)Cc1ccc(C#Cc2cc(C(=O)OC(C)(C)C)c3c(c2)C(C)(C)CC(C)(C)O3)cc1,1
CCC(=C(c1ccc(OCCN2CCCCC2)cc1)c1ccc(OCc2ccccc2)cc1)c1ccc2oc(Cl)cc2c1,1
CC(O)(CCN1CCOCC1)c1ccccc1Br.OB(O)c1ccccc1,1
COc1ccc(CCCCN(C)C2CCC(c3ccccc3)CC2)cc1,1
COc1ccc(Cn2c(=O)ccn(C3OC(C(O)C(NCCCNC(=O)C(NC(=O)OCc4ccccc4)C(C)O)C(=O)OC(C)(C)C)C(O)C3O)c2=O)cc1,1
CC(C)(C)OC(=O)N1CCC2(CC1)N=C(c1cccc(Br)c1)NC2=O.Cc1noc(C)c1B(O)O,1
CC(=O)OCC1C(OC(C)=O)C(OC(C)=O)C(c2c[nH]c3c(N)nc(Cl)nc23)N1C(=O)OC(C)(C)C,1
COCCCc1ccc(Cl)c(CNC2CC2)c1.N#CCC(=O)O,1
CC1(C)OB(c2coc(C=O)c2)OC1(C)C.COc1cc(Nc2c(C#N)cnc3cc(Br)c(OC)cc23)c(Cl)cc1Cl,1
COCCSc1nc[nH]n1.OO,1
Cn1cccc1C(=O)O.NCc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,1
Cc1nn(-c2c(F)cccc2F)cc1CO,1
Cn1nnnc1-c1cccc([N+](=O)[O-])c1,1
O=C1CC(CCC(=O)Nc2cc(C(F)(F)F)c(Cl)cc2[N+](=O)[O-])C1,1
CCOC(=O)C(=NOCc1cccnc1)c1csc(NC(c2ccccc2)(c2ccccc2)c2ccccc2)n1,1
CC(C)N=C=O.CN1CCC(c2c[nH]c3ccc(N)cc23)CC1,1
O=C1COC2OCCC12,1
O=S1(=O)N=C(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)c2ccc(Br)cc21.OB(O)c1ncccc1Cl,1
CN1CCn2c(CC3(n4ccc5cccnc54)CCCC3)nc(=O)c(OCc3ccccc3)c2C1=O,1
CCCCNC1NC(=O)N(c2ccc(OCc3ccccc3)cc2)C(=O)N1,1
N#Cc1ccc2c(c1)C1CCCN(Cc3ccccc3)C1C2,1
C1COCCN1.N#Cc1ccccc1F,1
CC(=O)NCC1OC(=O)N2c3ccc(Br)cc3CC12.OB(O)c1ccccc1,1
C1COCCN1.NC(=O)c1cc(F)ccc1[N+](=O)[O-],1
COCOc1cc(C#N)ccc1-c1ccncc1,1
COc1cc(=O)c2c(C)cccc2[nH]c1=O,1
CC(C)(C)OC(=O)NC1CCCN(c2ccc(Br)c3[nH]ccc23)C1.[C-]#N,1
COC(=O)c1cc(F)c(F)c(F)c1Nc1ccccc1F.COc1ccc(CS)cc1,1
NCCc1cc(Br)cs1.Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1O,1
CC(=O)OCC1OC(n2cnc3c(Cl)ncnc32)C(O)C1O.N,1
CI.COc1cccc2oc(=O)c3c4c(ccc3c12)NC(C)(C)C(=O)N4,1
COc1cccc(C(Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)C(C)N)c1.O=C(O)c1nc2ccccc2s1,1
CCC(NCC(F)(F)F)C(=O)OC(C)(C)C.N#Cc1ccc(F)cc1Cl,1
CN(C(=O)C=CCC(C)(C)NC(=O)OC(C)(C)C)C(Cc1ccc2ccccc2c1)C(=O)N(C)C(Cc1ccccc1)C(=O)O.CN(C)CC1CCNCC1,1
COC(=O)C(N)C(=O)OC.O=C(Cl)c1ccc(Cl)cc1,1
CN(C)C(=O)CCl.COC(=O)c1ccc(O)c(OC)c1,1
CC(C)CCCC(C)C1CCC2C3CC=C4CC(OCCCCCCN=[N+]=[N-])CCC4(C)C3CCC12C,1
CC(=O)Nc1cccc(-c2cccc(S(=O)(=O)Cl)c2)c1.COC(=O)c1ccc(N)cc1O,1
FC(F)(F)c1ccc(Oc2ccccc2)cc1CBr.O=C(Nc1cc[nH]n1)c1c(F)cccc1F,1
COc1ccccc1C1=Nc2ccc(N3CCOCC3)cc2C(=O)C1,1
O=Cc1cccc(OCc2ncc3ccccc3n2)c1,1
CS(=O)(=O)Cl.NC1CCC(CCN2CCCCC2c2coc3cccc-3c2)CC1,1
CN(C)CC1CCN(C(=O)Nc2cc(Oc3ccc(N)cc3F)ncn2)C1.O=C(Cc1ccc(F)cc1)N=C=S,1
BrCc1ccccc1.CC(C)(C(=O)O)C1CCCCO1,1
CCC(O)C(=O)OC.O=S(=O)(Oc1ccc2ccc(O)cc2c1)C(F)(F)F,1
C=O.CCCCCCC(=O)c1cccnc1,1
CCCn1c(COC)nc2c(N)nc3ccc(O)cc3c21.CN1CCCC(CO)C1,1
CCOC(=O)c1cc2ccc(CBr)cc2s1.O=S(=O)(NCc1ccccc1)c1ccccc1,1
CSc1cc(C)nc(SC)c1NC(=O)CBr.O=C(OO)c1cccc(Cl)c1,1
C1CNCCN1.CC(C)(C)OC(=O)N1CCC(=O)CC1,1
Cc1cc(-c2ccccc2C(F)(F)F)cc([N+](=O)[O-])c1N,1
CCOC(=O)C(Cc1ccc(C(C)(C)CC)cc1)C(O)c1cccc(Cl)c1,1
CC(CO[Si](C(C)C)(C(C)C)C(C)C)OCC(Oc1ncnc2c1cnn2-c1ccccc1Cl)C(=O)O.Nc1ccccn1,1
CC(C)N1CCC(C(CN2CCN(C(=O)OC(C)(C)C)CC2)c2ccc(F)cc2)CC1,1
CCCCCCCCCCCCCCCC(=O)O.CCOC(=O)c1ccc(N)c(F)c1,1
COC(=O)c1ccc(-c2cc(-c3cc(C(C)(C)C)cc(C(C)(C)C)c3)n(-c3ccc(C(=O)N4CCCCC4)cc3)n2)cc1,1
CCOc1cc(C(C)(C)C)ncc1C1=NC(C)(c2ccc(Cl)cc2)C(C)(c2ccc(Cl)cc2)N1C(=O)Cl.O=C1CCN(C(=O)CN2CCNCC2)CCN1,1
CI.Nc1cc(Cl)cc(Cl)c1,1
O=[N+]([O-])c1cc(Cl)ccc1Sc1ccccc1,1
CCNS(=O)(=O)c1cnn2c(Cl)c(C(=O)OCC)cnc12.Cc1cc(F)ccc1N,1
CCOC(=O)C(C)C1CCN(c2ccc(C(C)C)cc2)C(c2ccc(C(F)(F)F)cc2)C1,1
BrCCBr.Oc1ccccc1Br,1
CC(C)(C)OC(=O)N1CCc2c(-c3noc(-c4ccc(-c5ccccc5C(F)(F)F)cc4)n3)cccc21,1
Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCNCC1.N#CC1(C(=O)O)CC1,1
O=C1Cc2cc(S(=O)(=O)Cl)ccc2N1,1
COC(=O)c1ccc(OC2CCCC2)c(C#N)c1,1
CC(C)(C)OC(=O)N1CCOC(c2ccc(N)cc2)C1.Clc1cccnc1Br,1
CCI.O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,1
CC(C)(C)OC(=O)N1CCC(O)C1.N#CCCBr,1
CC(C=O)c1ccc2c(=O)c3ccccc3ccc2c1.NNC(N)=O,1
CC(C)(C)OC(=O)Nc1ncc(Br)s1.CC1(C)OB(c2ccc3cncnc3c2)OC1(C)C,1
CCOCCl.O=c1cc(-c2ccccc2Cl)[nH]c(=O)n1-c1ccc(OC(F)(F)F)cc1,1
CCOC(=O)C1CN(C(=O)OC(C)(C)C)CCN1,1
NC(Cc1ccc(C(F)(F)F)cc1)C(O)c1ccc(F)cc1F.O=C(O)c1ccc(F)c2ccccc12,1
CCOC(=O)COc1ncccc1Oc1cc(-n2c(=O)cc(C(F)(F)F)n(C)c2=O)c(F)cc1[N+](=O)[O-],1
COC(=O)c1cnc2c(c(C)nn2-c2ccccn2)c1O.NCc1ccccc1,1
COC(=O)c1cccc(-c2ccccc2)n1.O=C(OO)c1ccccc1Cl,1
CC(O)c1csc(-c2ccccc2)n1.COc1cc(O)c2cc(-c3cn4nc(OC)sc4n3)oc2c1,1
CC(O[Si](C)(C)C(C)(C)C)C1CNC1=O.COc1ccc(CCl)cc1,1
CC(C)(C)Cc1cc(C(=O)O)no1.CC(C)(C)N,1
CC[Si](CC)(CC)c1[nH]c2ncc(Cl)cc2c1CC#N,1
Cc1ccc(S(=O)(=O)Cl)cc1.NC1CCCNC1=O,1
CCOc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C#N.O=Cc1cncc(Br)c1,1
CN1CN(c2ccccc2)C2(CCN(C(=O)NCC(NCc3c(Cl)cccc3Cl)C(=O)OC(C)(C)C)CC2)C1=O,1
CCOC(=O)c1nc(C(C)C)c(Sc2cc(Cl)cc(Cl)c2)n1CCCc1ccccn1,1
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.CC1C(N)CN(Cc2ccccc2)CC12CC2,1
CCOC(=O)c1coc(-c2cccc(C3=Nc4ccc(-n5cccc5)cc4NC(=O)C3)c2)n1.N,1
BrCc1ccc2ccccc2c1.Oc1ccc(N2CCNCC2)cc1,1
Nc1ccc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c12.O=C(Cl)c1cccc([N+](=O)[O-])c1,1
CC#CCOc1cc(Cl)ncn1.Fc1ccc(F)c([CH2][Zn+])c1Cl,1
CS(=O)(=O)Cl.Fc1ccc(OC2CCN(c3nc4c(nc3NCC(F)F)CCNC4)CC2)c(F)c1,1
CCOC(=O)C[N+](=O)[O-].COC(=O)c1ccc2c(c1)c(C=O)cn2C(=O)OCc1ccccc1,1
C=CCc1ccccc1.C[Si](C)(C)CCN1C(=O)CN(c2ccc(I)cc2OCc2ccccc2)S1(=O)=O,1
Cc1nc2sccn2c1C(=O)NCC1NCC2CC(C)CC21.Nc1nc(C(=O)O)c(-c2ccccc2)s1,1
CC(O)CN.O=Cc1ccccc1Cl,1
COC(=O)CCc1ccc(C(=O)OC)cc1,1
CCc1cnc(N2CCC(O)CC2)nc1.CS(=O)(=O)Cl,1
CC(=O)NCC(=O)O.NNC(=O)c1ccc([N+](=O)[O-])cn1,1
COc1ccc(N(Cc2cnccc2C)C2CCN(C(C)CCN)CC2)cc1.Cc1cc(Cl)nc(C)c1C(=O)O,1
CC(C)(C)OC(=O)N1CCC(c2ccc(OCCCOc3cc(F)ccc3F)cc2)C(O)C1.COCCCN1C(=O)COc2ccc(CCl)cc21,1
O=[N+]([O-])c1ccc(N2CCOCC2)nc1NCc1cccc2ccccc12,1
C=CCN.O=C(O)C1CCc2cc(C3CCCCC3)ccc2O1,1
CC(=O)Nc1cccc(N)c1.O=[N+]([O-])c1cccnc1Cl,1
NC(=O)c1ccccc1N.O=C(O)c1ccc(-c2ccccc2)c(F)c1,1
CC(C)Nc1nc2c(nc1N1CCC(Oc3ccc(F)cc3F)CC1)CCNC2.O=C(Cl)N1CCOCC1,1
CNC(=O)COc1cc(C#N)ccc1CN.O=C(O)c1cncc(Cl)c1,1
C1CNCCN1.CCNc1cc(F)ccc1[N+](=O)[O-],1
COc1ccc(N2CCN(CCc3ccccc3)CC2)cc1,1
CC(C)c1[nH]n(-c2c(Cl)cc(Cl)cc2Cl)c2nc(Cc3ccc(NC(=O)CN4CCN(C(=O)OC(C)(C)C)CC4)cc3)nc(=O)c1-2,1
CCI.COc1cccc2c(CCCNC3COc4c(F)ccc(C(N)=O)c4C3)coc12,1
CC1CN(c2ccc(NC(=O)C3=C(c4ccc(C(F)(F)F)cc4)CCCC3)cc2)CCN1.N#Cc1cccc(CBr)c1,1
CCOC(=O)COc1ccc([SH](C)C(C)c2cccc3cn(-c4ccc(C(F)(F)F)cc4)nc23)cc1C,1
O=C(CBr)c1ccccc1.O=C(OC1CN2CCC1CC2)C(c1ccccc1)N1CCCCCC1,1
CCCC(=O)Cl.Nc1c(Cl)nc2ccccc2c1NCC1(O)CCSCC1,1
CC(C)(C)OC(=O)c1ccc(CCCC2CCN(CC3CN(C(C(=O)O)C4CCCCC4)CC3c3ccccc3)CC2)cc1,1
BrCc1ccccc1.Oc1cccc(I)c1,1
CC(C)(C)OC(=O)N1CCN(C(C(=O)N2CCc3c(cnc4[nH]nc(Br)c34)C2)c2ccccc2)CC1,1
CC(NC(=O)C1(NC(=O)OC(C)(C)C)CCC(NC(=O)OCc2ccccc2)CC1)c1ccc(F)cc1,1
COC(=O)c1nn(-c2cccc(C#CC3(O)CCN(C)C3=O)c2)c2nc(C(F)(F)F)ncc12.N,1
COC(=O)C1CCCC1n1c(=O)n(Cc2cn(C)c3cccc(C)c23)c2ccccc21,1
Cn1c(C2CC2)nc2ccc(-n3ccc(O)cc3=O)cc21.OCc1ccc(Br)o1,1
N#Cc1ccc(Cn2c(N)nc(=O)c3c2ncn3Cc2ccc3ccccc3c2)cc1.[N-]=[N+]=N,1
CC(C)(C)OC(=O)N1CC(=O)C(=O)N1C(C)(C)C,1
CC(C)(Oc1ccc([N+](=O)[O-])cc1Cl)c1ccccn1,1
CC(C(=O)c1ccccc1)N1CCN(c2nc3nccc(Br)n3n2)CC1.OB(O)c1ccncc1,1
Brc1ccc(C2CCCN2)cc1.CC(=O)OC(C)=O,1
CO.O=C(O)C(=O)Cc1cccc2ccccc12,1
N#[C][Cu].O=C(c1ccc(Br)cc1)C1CC1,1
CC(=Cc1sccc1C)C1(C)OCC(CBr)O1.CC1CCCNC1,1
O=C(NCCC1CC1)c1ccc(N2CCNCC2)nn1.O=C(O)c1cc(F)ccc1Cl,1
CCCn1cc(-c2cc(Oc3ccc(NC(=O)OC(C)(C)C)c(F)c3)ccn2)cn1,1
CN.O=C(O)c1ccc(F)cc1C(F)(F)F,1
CCC[CH2][Sn]([Cl])([CH2]CCC)[CH2]CCC.Cc1nccs1,1
OCCBr.Oc1cccc(C(F)(F)F)c1,1
CC(N)C(=O)N1CCCC1C(=O)OCc1ccccc1.CC(NC(=O)OC(C)(C)C)C(=O)O,1
CC1(C)Cc2cccc(CN3CCC4(CC3)CNC4)c2O1.O=C(O)c1ccncc1,1
FC(F)(F)CN=C=S.Nc1ccnc(SCC#CCN2C(=O)c3ccccc3C2=O)n1,1
CCCCCCCNCC.O=C(O)CCCc1ccc([N+](=O)[O-])cc1,1
CC1(C)OCC(COCC2CCC(CO)O2)O1.CCCN(CCC)C(=O)CCl,1
CC(O)(c1ccccc1)c1ccc(Cl)cc1.CN1CCCC1CCCl,1
COC(=O)CCCC1CCC(c2ccc(F)cc2)N1S(=O)(=O)c1ccc(C)cc1,1
C1COCCN1.CCOC(=O)c1cn(-c2c(F)cccc2C=O)nc1C,1
CC(C)(C)OC(=O)c1ccc(-n2ccc3ccccc32)cc1Nc1ccc(F)cc1,1
CCOC(=O)c1c2n(c3cc4c(cc3c1=O)OCO4)CCS2,1
CCOC(=O)c1nc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)nc1CBr.FC1(F)CCNCC1,1
FC(F)(F)c1nnc2ccc(N3CCNCC3)nn12.O=Cc1ccc([N+](=O)[O-])cc1,1
CC1(C)OCC=CCO1.OO,1
COC(=O)c1cc(N)ccc1Cl.Clc1ccc(Cl)nn1,1
COc1cc([N+](=O)[O-])cc2c(Nc3ccc(C)c(O)c3)c(C#N)cnc12,1
CC(C)C1CN(C(=O)OC(C)(C)C)CCO1,1
COc1ccc2ccc(N)nc2n1.O=C(O)c1ccco1,1
CC(C)(C)OC(=O)NC(C(=O)c1ccc(O)cc1)c1ccc(Cl)cc1.OC1CCCCC1,1
CCOC(=O)C=Cc1ccn(S(=O)(=O)c2cccc(Br)c2)c1,1
Clc1ccncc1I.OCCc1ccsc1,1
CC(=O)Nc1nc(C)c(-c2cnc(Cl)c(N)c2)s1.O=C=Nc1ccccc1,1
COC(=O)c1ccc2c(c1)CN(C(=O)c1ccc(C)cc1)CC2.NO,1
COc1ccc(C(C)(C)C(=O)NN)cc1OC.Fc1ccc(N=C=S)cc1,1
COC(=O)CC(N)CCCNC(=N)NS(=O)(=O)c1c(C)c(C)c2c(c1C)CCC(C)(C)O2.O=C(O)c1cccn(C(c2ccccc2)c2ccccc2)c1=O,1
CC(C)OC(=O)N1CCC(CO)CC1.O=C(NC1CC1)c1ccc(-c2ccc(O)cc2)cc1,1
COc1ccc(COc2c(C)c(C)c3c(c2C)C(O)(c2ccc(C(C)C)cc2)C(C)(C)O3)cc1,1
COC(=O)Cn1nnc(CCC2OC(c3cccc(OC)c3OC)c3cc(Cl)ccc3-n3cccc32)n1,1
COC(=O)CCc1cnc2c(N3CCN(C(=O)OC(C)(C)C)CC3)cccc2c1,1
CCOC(=O)CCC(Cc1c[nH]c2ccccc12)N(C)C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1
CCCCCC=CCC=CCC=CCCCCC(=O)OCC,1
COc1cc(Nc2nccc(-c3ccc(OC4CCOCC4)c(C#N)c3)n2)ccc1OCCOCCN.CS(=O)(=O)Cl,1
Cc1cc(N)ccc1O.Clc1ccnc(Cl)c1,1
NCCCN1CCC2(CC2)C(OCc2ccccc2)C1,1
C=C1CC(C)(C)C(=O)c2ccc(Br)cc21,1
C#Cc1cccc(C)c1.CCn1ncc(-n2cc(I)nc2C)cc1=O,1
O=C(NC1CC(F)(F)C1)C(Nc1cccc(F)c1)c1ccccc1Cl.O=C(O)C1CCCN1c1ncccn1,1
NCc1ccc(CN(Cc2nc3ccccc3[nH]2)C2CCCc3cccnc32)cc1.O=C(O)c1ccccn1,1
CC(=O)OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1OC(C)=O.Cc1ccccc1C(=O)Cl,1
CC(C)(C)OC(=O)NC1CCC(c2cccc(F)c2F)CN(CC(F)(F)F)C1=S,1
CCCCN(CC(=O)OC(C)(C)C)C1CCC(N)CC1.N=C(NC(=O)OCc1ccccc1)c1ccc2oc(C(=O)O)cc2c1,1
C1COCCN1.O=C(O)c1ccc(SC2CC(N3CCCCC3)C2)cc1,1
CC1(C)OCc2ccc(O)cc21.O=[N+]([O-])c1ccc(F)cc1,1
CC(C)(C)OC(=O)NC(Cc1cc(Br)c(N)c(Br)c1)CN1CCC(N2CCCCC2)CC1,1
ICCCCc1ccc(OCc2ccccc2)cc1.OCC(O)Cc1ncc[nH]1,1
COCCOc1cc(CC(N)CC(C)C)ccc1Cl.O=CO,1
CCN1CCC(N)CC1.COc1ccc2nc3cc(Cl)ccc3c(Cl)c2c1,1
CS(=O)(=O)N1CCNCC1.Cn1ncc2c(Cl)nc(Cl)nc21,1
CCOCCn1c(N2CCCN(CCC3(c4ccccc4)CCNC3)CC2)nc2ccccc21.COc1ccc(C2C=NN=N2)cc1C(=O)O,1
CN1C(=O)CCC2(C)c3ccc(Br)cc3CCC12.OB(O)c1ccc(Cl)cc1,1
CCOC(=O)C(=O)c1sc(Br)cc1Br,1
Cc1nc(-c2nc(-c3ccc(OC(F)(F)F)cc3)no2)nn1Cc1cccc([N+](=O)[O-])c1,1
CCOC(=O)C(C)(C)COc1ccc(Br)cc1C1NC(=O)CC(c2cc(Cl)ccc2C)C12C(=O)Nc1cc(Cl)ccc12,1
Cc1onc(-c2ccccc2)c1-c1cn2cc([N+](=O)[O-])ccc2n1,1
Brc1nccs1.C1CNCCN1,1
COC(=O)c1ccc(OC(F)F)c2ncccc12,1
N#CCCc1cccc2[nH]ncc12,1
CN(C)C=O.COC(=NO)c1cccc2[nH]ccc12,1
OCC1CN(Cc2ccccc2)CC1C(F)(F)F,1
